Time,I: the_voltage,I: the_turn_indicator_lever,I: the_emergency_flashing,O: the_indication_lights,O: the_flashing_mode,O: the_flashing_timer
0,0,0,0,2,2,0
1,1,0,1,2,0,0
2,82,1,1,1,1,0
3,81,0,2,1,1,0
4,0,0,2,2,1,0
5,80,1,0,2,1,0
6,1,0,1,2,0,0
7,82,2,0,3,3,0
8,82,2,0,3,3,0
9,80,0,0,2,3,0
10,81,2,2,3,3,0
11,0,3,2,2,3,0
12,1,3,2,2,3,0
13,82,3,1,0,0,0
14,1,2,0,2,3,0
15,0,0,2,2,3,0
16,0,0,0,2,3,0
17,81,3,2,3,3,0
18,0,2,1,2,0,0
19,0,0,2,2,0,0
20,80,0,2,2,0,0
21,82,2,2,0,0,0
22,0,0,2,2,0,0
23,1,2,2,2,0,0
24,0,3,2,2,0,0
25,81,1,0,1,1,0
26,81,0,0,1,1,0
27,82,0,1,0,0,0
28,80,2,1,2,3,0
29,82,2,2,3,3,0
30,0,0,2,2,3,0
31,82,2,0,3,3,0
32,81,3,2,3,3,0
33,80,1,1,2,0,0
34,81,2,1,3,3,0
35,82,0,0,3,3,0
36,81,2,0,3,3,0
37,81,3,1,0,0,0
38,1,3,2,2,0,0
39,0,2,1,2,0,0
40,79,2,0,2,3,0
41,81,1,1,0,0,0
42,1,0,1,2,0,0
43,82,0,0,0,0,0
44,0,2,1,2,0,0
45,81,3,2,0,0,0
46,80,1,1,2,0,0
47,82,2,2,0,0,0
48,0,1,0,2,1,0
49,82,3,1,0,0,0
50,0,3,1,2,0,0
51,1,1,2,2,0,0
52,1,0,2,2,0,0
53,1,1,2,2,0,0
54,80,2,0,2,3,0
55,0,3,0,2,3,0
56,81,2,1,0,0,0
